Desc	Publish Date	Currency	Price	Año	Color	Tipo de combustible	Puertas	Transmisión	Motor	Tipo de carrocería	Kilómetros	Codigo	Seller Type	Reputation Code	Brand	Model	Loc1	Loc2	Loc3
Chevrolet Celta 1.4 Lt+aa 5 Puertas J Perez Ruiz	2020-12-22	$	590000	2011	Gris	Nafta	5	Manual	1.4	Hatchback	78000	MLA901985111	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Tres de febrero	Ciudadela
Chevrolet Celta Lt 1.4 5 Puertas Aa Direccion Levanta Crista	2020-10-22	$	450000	2011	Negro	Nafta/GNC	5		1.4		210000	MLA884941188	normal	none	Chevrolet	Celta	Buenos Aires Interior	Luján	Sarmiento
Chevrolet Celta Lt 5 Puertas	2019-07-10	$	480000	2011	Gris	Nafta	5	Manual	1.4		122000	MLA832700330	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	General San Martín	Villa Ballester
Chevrolet Celta 1.4 Advantage Aa+dir	2020-11-21	$	540000	2014		Nafta	5	Manual	1.4	Hatchback	117000	MLA898215007	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Chevrolet Celta 1.4 Ls	2020-05-22	$	510000	2012		Nafta	3	Manual	1.4	Hatchback	100000	MLA885937918	normal	1_red	Chevrolet	Celta	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Chevrolet Celta 1.4 Ls	2020-01-12	$	460000	2011		Nafta	3	Manual	1.4	Hatchback	103800	MLA899613524	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Moreno	none
Chevrolet Celta 1.4 Ls Aa+dir	2020-02-11	$	490000	2013	Blanco	Nafta	5	Manual	1.4	Hatchback	58000	MLA886475492	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	San Justo
Chevrolet Celta 1.4 Advantage Pack	2020-11-30	$	645000	2015	Negro	Nafta	5	Manual	1.4	Hatchback	75000	MLA899378096	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	La Plata
Chevrolet Celta Lt 2012 Full 	2020-04-07	$	650000	2012		Nafta	5				85000	MLA866365725	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Pilar	none
Chevrolet Celta 1.4 Lt Ab+abs	2020-09-12	$	580000	2014		Nafta	5	Manual	1.4	Hatchback	67000	MLA900456944	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Castelar	none
Chevrolet Celta 1.4 Ls+aa	2018-08-10	$	490000	2012	Gris claro	Nafta	3	Manual	1.4	Hatchback	105000	MLA786227976	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Morón	Haedo
Chevrolet Celta Lx 1.4	2020-02-12	$	475000	2012		Nafta	5				115000	MLA899693073	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	none
Chevrolet Celta Lt	2020-12-16	$	500000	2012	Negro	Nafta	5	Manual	1.4		97000								
Chevrolet Celta Lt 	2020-07-12	$	495000	2012	Gris	Nafta	3	Manual	1.4	Hatchback	97000								
Chevrolet Celta Lt	2020-11-25	$	520000	2012		Nafta	3				99000	MLA898677629	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Quilmes	none
Chevrolet Celta 1.4 Lt	2020-09-12	$	450000	2011	Gris	GNC	3	Manual	1.4	Hatchback	200000	MLA900355711	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Pilar	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-07-07	$	560000	2013		Nafta	5	Manual	1.4	Hatchback	72000	MLA866939990	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Isidro	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-10-31	$	550000	2013		Nafta	5	Manual	1.4	Hatchback	93000	MLA886249929	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta Lt 1.4 2012	2020-02-11	$	530000	2012	Rojo	Nafta	3	Manual	1.4		91000	MLA886556143	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	Palermo
Chevrolet Celta 1.4 Lt Aa+dir	2020-11-24	$	596000	2013	Rojo	Nafta	5	Manual	1.4	Hatchback	64000	MLA898570332	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Tigre	El Talar
Chevrolet Celta 1.4 Ls Aa+dir	2020-07-12	$	549000	2013		Nafta	3	Manual	1.4	Hatchback	58000	MLA900236628	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta 1.4 Ls+aa	2020-11-15	$	290000	2011		Nafta	3	Manual	1.4	Hatchback	69597	MLA897339113	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	none
Chevrolet Celta 1.4 Ls+aa	2020-12-14	$	470000	2013		Nafta	3	Manual	1.4	Hatchback	106000	MLA901097306	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	none
Chevrolet Celta 1.4 Ls	2020-07-03	$	465000	2013		Nafta	3	Manual	1.4	Hatchback	140000	MLA896224002	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	none
Chevrolet Celta 1.4 Ls Ab+abs	2020-10-28	$	510000	2014	Azul	Nafta/GNC	3	Manual	1.4	Hatchback	110000	MLA885861266	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	none
Chevrolet Celta 1.4 Ls	2020-11-13	$	420000	2011		Nafta	3	Manual	1.4	Hatchback	190000	MLA897036237	normal	none	Chevrolet	Celta	Córdoba	Córdoba	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-04-12	$	450000	2013		Nafta	5	Manual	1.4	Hatchback	97000	MLA899998960	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-07-12	$	580000	2013		Nafta	5	Manual	1.4	Hatchback	102000	MLA900188874	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Ituzaingó	none
Chevrolet Celta 1.4 Ls+aa	2020-12-17	$	560000	2012		Nafta	3	Manual	1.4	Hatchback	72000	MLA901419411	normal	none	Chevrolet	Celta	Buenos Aires Interior	Las Flores	none
Chevrolet Celta 1.4 Ls	2020-12-22	$	450000	2011		Nafta	3	Manual	1.4	Hatchback	65000	MLA901976321	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Ituzaingó	none
Chevrolet Celta 1.4 Ls+aa	2020-11-18	$	485000	2013		Nafta	3	Manual	1.4	Hatchback	125000	MLA897824896	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Vicente López	none
Chevrolet Celta Lt 1.4	2020-09-20	$	380000	2011		Nafta	3				120000	MLA898495650	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta Lt A/d	2020-10-31	$	410000	2011		Nafta	5				174000	MLA886291568	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Moreno	none
Chevrolet Celta 1.4 Lt Ab+abs	2020-12-15	$	560000	2014	Blanco	Nafta	5	Manual	1.4	Hatchback	105000	MLA901196333	normal	none	Chevrolet	Celta	Córdoba	Río Cuarto	none
Chevrolet Celta 1.4 Lt + Aa	2020-10-28	$	450000	2011	Negro	Nafta	3	Manual	1.4	Hatchback	145000	MLA885894794	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Merlo	Merlo
Chevrolet Celta 1.4 Ls Aa+dir	2020-11-11	$	555000	2014		Nafta	3	Manual	1.4	Hatchback	78600	MLA896715543	normal	none	Chevrolet	Celta	Córdoba	Córdoba	none
Chevrolet Celta 1.4 Ls	2020-02-12	$	450000	2011		Nafta	3	Manual	1.4	Hatchback	103800	MLA899756149	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Moreno	none
Chevrolet Celta 1.4 Ls+aa	2020-10-25	$	480000	2011		Nafta	3	Manual	1.4	Hatchback	84000	MLA885334533	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Miguel	none
Chevrolet Celta Lt	2020-12-17	$	545000	2011		Nafta	5				67000	MLA901434397	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Ls+aa	2020-12-18	$	480000	2012		Nafta	3	Manual	1.4	Hatchback	134000								
Chevrolet Celta 1.4 Advantage Aa+dir	2019-07-03	$	600000	2014		Nafta	5	Manual	1.4	Hatchback	81000	MLA901240236	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Ls	2020-11-18	$	490000	2012		Nafta	3	Manual	1.4	Hatchback	157000	MLA897697781	normal	none	Chevrolet	Celta	Buenos Aires Interior	Ensenada	none
Chevrolet Celta 1.4 Ls	2020-11-26	$	370000	2012		Nafta	3	Manual	1.4	Hatchback	146000	MLA898938577	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	José C. Paz	none
Chevrolet Celta Lt 1.4	2020-11-18	$	440000	2011	Negro	Nafta	3	Manual	1.4		98700	MLA897687583	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Chevrolet Celta 1.4 Ls+aa	2020-11-12	$	480000	2012		Nafta	3	Manual	1.4	Hatchback	100000	MLA900769371	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Ezeiza	none
Chevrolet Celta Lt	2020-12-22	$	600000	2011		Nafta	5				49999	MLA901938408	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Ls+aa	2020-11-28	$	440000	2012		Nafta	3	Manual	1.4	Hatchback	112000	MLA899138506	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Florencio Varela	none
Chevrolet Celta Lte	2020-11-30	$	270000	2012		Nafta	5				270000	MLA899468245	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Almirante Brown	none
Chevrolet Celta 1.4 Ls Aa+dir	2020-11-12	$	350000	2014		Nafta	3	Manual	1.4	Hatchback	110000	MLA900717422	normal	none	Chevrolet	Celta	Bs.As. Costa Atlántica	Mar del Plata	none
Chevrolet Celta 1.4 Ls Aa+dir	2018-06-11	$	590000	2013		Nafta	3	Manual	1.4	Hatchback	89000	MLA897540083	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Esteban Echeverría	none
Chevrolet Celta 1.4 Advantage Aa+dir	2020-10-27	$	550000	2014		Nafta	5	Manual	1.4	Hatchback	41600	MLA885668883	normal	none	Chevrolet	Celta	Corrientes	Corrientes	none
Chevrolet Celta 1.4 Ls+aa	2020-12-16	$	390000	2011		Nafta	3	Manual	1.4	Hatchback	147000	MLA901277058	normal	none	Chevrolet	Celta	Mendoza	Luján de Cuyo	none
Chevrolet Celta 1.4 Ls+aa	2020-03-12	$	420000	2011		Nafta	3	Manual	1.4	Hatchback	155000	MLA899815672	normal	none	Chevrolet	Celta	Córdoba	Río Cuarto	none
Chevrolet Celta 1.4 Ls Aa+dir	2020-11-25	$	480000	2013	Gris	Nafta	3	Manual	1.4	Hatchback	130000	MLA898755817	normal	none	Chevrolet	Celta	Córdoba	Córdoba	Santa Clara de Asís
Chevrolet Celta 1.4 Ls Aa+dir	2020-12-22	$	550000	2014		Nafta	3	Manual	1.4	Hatchback	64000	MLA901994021	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Ls	2020-12-12	$	500000	2013		Nafta	3	Manual	1.4	Hatchback	73000								
Chevrolet Celta 1.4 Ls	2020-11-12	$	480000	2013		Nafta	3	Manual	1.4	Hatchback	82000	MLA900734743	normal	none	Chevrolet	Celta	Chaco	Comandante Fernández	none
Chevrolet Celta 1.4 Ls+aa	2020-10-28	$	550000	2012		Nafta	3	Manual	1.4	Hatchback	130000	MLA885909771	normal	none	Chevrolet	Celta	Córdoba	Córdoba	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-01-11	$	550000	2013		Nafta	5	Manual	1.4	Hatchback	66811	MLA886335131	normal	none	Chevrolet	Celta	Buenos Aires Interior	Balcarce	none
Chevrolet Celta 1.4 Ls+aa	2020-12-19	$	535000	2012		Nafta	3	Manual	1.4	Hatchback	77500								
Chevrolet Celta 1.4 Ls Ab+abs	2020-05-31	$	540000	2013	Gris	Nafta	3	Manual	1.4	Hatchback	50000	MLA899396297	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Ls	2020-08-12	$	450000	2012	Gris	Nafta	3	Manual	1.4	Hatchback	109000								
Chevrolet Celta Lt 1.4	2020-12-22	$	550000	2012		Nafta	5				68000	MLA901951665	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Ls	2020-09-12	$	480000	2012		Nafta	3	Manual	1.4	Hatchback	90000	MLA900456134	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Chevrolet Celta 1.4 Ls+aa	2020-01-12	$	449000	2012	Negro	Nafta	3	Manual	1.4	Hatchback	140000	MLA899556027	normal	none	Chevrolet	Celta	Córdoba	Córdoba	Residencial Chateau
Chevrolet Celta 1.4 Ls+aa	2020-11-25	$	460000	2012		Nafta	3	Manual	1.4	Hatchback	117000	MLA898777448	normal	none	Chevrolet	Celta	Córdoba	Córdoba	none
Chevrolet Celta 1.4 Ls+aa	2020-04-08	$	480000	2011	Negro	Nafta	5	Manual	1.4	Hatchback	100000								
Chevrolet Celta 1.4 Ls	2020-02-11	$	460000	2011		Nafta	3	Manual	1.4	Hatchback	92000	MLA886460622	normal	none	Chevrolet	Celta	Buenos Aires Interior	Saladillo	none
Chevrolet Celta 1.4 Ls+aa	2020-04-12	$	300000	2012		Nafta	3	Manual	1.4	Hatchback	204000	MLA899978438	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta 1.4 Ls+aa	2020-03-12	$	480000	2011		Nafta	3	Manual	1.4	Hatchback	82000	MLA899891320	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Merlo	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-04-12	$	545000	2013		Nafta	5	Manual	1.4	Hatchback	78600								
Chevrolet Celta 1.4 Lt	2020-12-22	$	500000	2012		Nafta	2				116500	MLA902042260	normal	none	Chevrolet	Celta	Buenos Aires Interior	Campana	none
Chevrolet Celta 1.4 Ls Aa+dir	2020-05-12	$	490000	2013	Blanco	Nafta	3	Manual	1.4	Hatchback	97994	MLA900073958	normal	none	Chevrolet	Celta	Mendoza	Mendoza	Otros Barrios
Chevrolet Celta 1.4 Ls	2020-11-16	$	420000	2012		Nafta	3	Manual	1.4	Hatchback	170000	MLA897442041	normal	none	Chevrolet	Celta	Buenos Aires Interior	Mercedes	none
Chevrolet Celta 1.4 Advantage Aa+dir	2020-11-13	$	550000	2014		Nafta	5	Manual	1.4	Hatchback	42000	MLA897108810	normal	none	Chevrolet	Celta	Corrientes	Corrientes	none
Chevrolet Celta 1.4 Ls	2020-09-12	$	460000	2011	Negro	Nafta	5	Manual	1.4	Hatchback	118000	MLA900465223	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	Gregorio de Laferrere
Chevrolet Celta 1.4 Ls+aa	2020-11-18	$	500000	2012		Nafta	3	Manual	1.4	Hatchback	107000	MLA897839303	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Merlo	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-12-20	U$S	4500	2013	Negro	Nafta	5	Manual	1.4	Hatchback	51000	MLA901764467	normal	none	Chevrolet	Celta	Bs.As. Costa Atlántica	Mar del Plata	La Perla
Chevrolet Celta 1.4 Lt Aa+dir	2020-11-30	$	550000	2013		Nafta	5	Manual	1.4	Hatchback	77000	MLA899423814	normal	none	Chevrolet	Celta	Chaco	Comandante Fernández	none
Chevrolet Celta 1.4 Ls Aa+dir	2020-11-12	$	550000	2013		Nafta	3	Manual	1.4	Hatchback	85600								
Chevrolet Celta Lt Pack Gnc	2020-11-19	$	648000	2015	Plateado	Nafta/GNC	5	Manual	1.4	Hatchback	85000								
Chevrolet Celta Lt	2020-12-18	$	490000	2011		Nafta	3				114000	MLA901529443	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Merlo	none
Chevrolet Celta 1.4 Advantage Pack	2020-02-11	$	600000	2014	Rojo	Nafta/GNC	5	Manual	1.4	Hatchback	100000	MLA886552265	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Esteban Echeverría	Monte Grande
Chevrolet Celta 1.4 Ls	2020-11-25	$	520000	2012	Negro	Nafta	3	Manual	1.4	Hatchback	83000	MLA898677663	normal	none	Chevrolet	Celta	Buenos Aires Interior	Roque Pérez	Roque Pérez
Chevrolet Celta 1.4 Lt Ab+abs	2020-11-20	$	490000	2013		Nafta	5	Manual	1.4	Hatchback	120000	MLA898166320	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Miguel	none
Chevrolet Celta Lt + A/a	2020-11-20	$	450000	2012		Nafta	5				100000	MLA898096446	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Almirante Brown	none
Chevrolet Celta 1.4 Ls+aa	2020-01-12	$	520000	2012		Nafta	3	Manual	1.4	Hatchback	112000								
Chevrolet Celta 1.4 Advantage Aa+dir	2020-11-23	$	575000	2014		Nafta	5	Manual	1.4	Hatchback	95000	MLA898471952	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Ls Aa+dir	2020-10-27	$	490000	2013		Nafta	3	Manual	1.4	Hatchback	149000	MLA885698819	normal	none	Chevrolet	Celta	Río Negro	Cipolletti	none
Chevrolet Celta 1.4 Ls+aa	2020-12-14	$	495000	2013		Nafta	3	Manual	1.4	Hatchback	126000	MLA901021297	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Esteban Echeverría	none
Chevrolet Celta 1.4 Ls	2020-10-12	$	465000	2011	Gris	Nafta	3	Manual	1.4	Hatchback	90000	MLA900491609	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	San Justo
Chevrolet Celta 1.4 Lt Aa+dir	2020-10-26	$	480000	2013		Nafta	5	Manual	1.4	Hatchback	133000								
Chevrolet Celta 1.4 Ls+aa	2020-04-03	$	530000	2012		Nafta	3	Manual	1.4	Hatchback	60000	MLA900265461	normal	none	Chevrolet	Celta	Río Negro	General Roca	none
Chevrolet Celta 1.4 Ls	2020-04-11	$	495000	2012		Nafta	3	Manual	1.4	Hatchback	116000	MLA886781971	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-12-11	$	635000	2013	Rojo	Nafta	5	Manual	1.4	Hatchback	62000	MLA896926607	normal	none	Chevrolet	Celta	San Luis	San Luis	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-03-11	$	540000	2013		Nafta	5	Manual	1.4	Hatchback	79000	MLA886615527	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Almirante Brown	none
Chevrolet Celta 1.4 Ls+aa	2020-03-08	$	435000	2011		Nafta	3	Manual	1.4	Hatchback	59120	MLA885570184	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Vicente López	none
Chevrolet Celta 1.4 Advantage Pack	2020-11-24	$	575000	2014		Nafta	5	Manual	1.4	Hatchback	95000	MLA898613234	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Ls+aa	2020-08-09	$	470000	2011		Nafta	3	Manual	1.4	Hatchback	86000								
Chevrolet Celta 1.4 Ls+aa	2020-12-14	$	428000	2011		Nafta	3	Manual	1.4	Hatchback	169400	MLA901091946	normal	none	Chevrolet	Celta	Buenos Aires Interior	General Rodríguez	none
Chevrolet Celta Lt	2020-05-12	$	445000	2011		Nafta	3				133000	MLA900089987	normal	none	Chevrolet	Celta	Tucumán	Tafí Viejo	none
Chevrolet Celta 1.4 Ls Aa+dir	2020-11-28	$	550000	2014		Nafta	3	Manual	1.4	Hatchback	105000	MLA899191556	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Morón	none
Chevrolet Celta 1.4 Ls	2020-10-29	$	450000	2012		Nafta	3	Manual	1.4	Hatchback	107000	MLA886070603	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Lt	2020-09-19	$	530000	2012	Plateado	Nafta	5	Manual	1.4	Hatchback	95000	MLA897704308	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	Flores
Chevrolet Celta 1.4 Ls+aa	2020-02-12	$	455000	2012	Gris	Nafta	3	Manual	1.4	Hatchback	127000	MLA899714308	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	Lomas del Mirador
Chevrolet Celta 1.4 Ls+aa	2020-10-27	$	500000	2012		Nafta	3	Manual	1.4	Hatchback	115000	MLA885664505	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-05-11	$	500000	2013		Nafta	5	Manual	1.4	Hatchback	64000	MLA895951265	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Vicente López	none
Chevrolet Celta 1.4 Ls	2020-12-21	$	430000	2011		Nafta	3	Manual	1.4	Hatchback	82000	MLA901848051	normal	none	Chevrolet	Celta	Córdoba	Córdoba	none
Celta Lt 2012	2020-12-14	$	490000	2012		Nafta	5				79000	MLA901067128	normal	none	Chevrolet	Celta	Buenos Aires Interior	Bahía Blanca	none
Chevrolet Celta 1.4 Lt Ab+abs	2020-09-29	$	460000	2013	Marrón	Nafta	5	Manual	1.4	Hatchback	93000	MLA899288320	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Pueyrredón
Chevrolet Celta 1.4 Ls+aa	2020-11-30	$	480000	2012	Gris	Nafta	3	Manual	1.4	Hatchback	110000	MLA899423251	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Crespo
Chevrolet Celta 1.4 Ls+aa	2020-10-26	$	530000	2012		Nafta	3	Manual	1.4	Hatchback	100005	MLA885430758	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Quilmes	none
Chevrolet Celta 1.4 Ls+aa	2020-09-29	$	480000	2012		Nafta	3	Manual	1.4	Hatchback	72000	MLA896219163	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Miguel	none
Chevrolet Celta 5 Puertas Lt	2020-08-21	$	470000	2012		Nafta	5				136500	MLA885920413	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Esteban Echeverría	none
Chevrolet Celta 1.4 Advantage Aa+dir	2020-12-15	$	590000	2015		Nafta	5	Manual	1.4	Hatchback	138000	MLA901219789	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Hurlingham	none
Chevrolet Celta 1.4 Ls+aa	2020-12-14	$	480000	2013		Nafta	3	Manual	1.4	Hatchback	118453	MLA901025752	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	General San Martín	none
Chevrolet Celta	2020-11-26	$	500000	2013	Negro	Nafta	5	Manual			50000	MLA898921509	normal	none	Chevrolet	Celta	Santa Fe	Rosario	Echesortu
Chevrolet Celta 1.4 Ls Aa+dir	2020-08-12	$	500000	2014		Nafta	3	Manual	1.4	Hatchback	75000								
Chevrolet Celta 1.4 Ls	2020-05-10	$	380000	2011		Nafta	3	Manual	1.4	Hatchback	103500	MLA901031378	normal	none	Chevrolet	Celta	Córdoba	Córdoba	none
Chevrolet Celta 1.4 Lt Aa+dir	2020-01-09	$	650000	2013		Nafta	5	Manual	1.4	Hatchback	60000	MLA896474839	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Lt	2020-11-23	$	480000	2012		Nafta	3				76800	MLA898436235	normal	none	Chevrolet	Celta	Formosa	Bermejo	none
Chevrolet Celta 1.4 Ls	2020-11-20	$	385000	2012		Nafta	3	Manual	1.4	Hatchback	126000	MLA898149006	normal	none	Chevrolet	Celta	Santa Fe	Rosario	none
Chevrolet Celta Lt Pack Electric	2020-09-12	$	650000	2013		Nafta/GNC	5				62000	MLA900407302	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta 1.4 Ls+aa	2020-02-12	$	420000	2011		Nafta	3	Manual	1.4	Hatchback	180000	MLA899696343	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta 1.4 Ls	2020-11-18	$	400000	2011		Nafta	3	Manual	1.4	Hatchback	170000								
Chevrolet Celta 1.4 Lt Aa+dir	2020-11-14	$	594000	2014		Nafta	5	Manual	1.4	Hatchback	40000								
Chevrolet Celta 1.4 Ls Aa+dir	2020-10-08	$	550000	2013		Nafta	3	Manual	1.4	Hatchback	75000	MLA899473895	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta 1.4 Ls	2020-12-11	$	290000	2011		Nafta	3	Manual	1.4	Hatchback	180000	MLA896830127	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Morón	none
Chevrolet Celta Lt 	2020-11-18	$	450000	2012	Blanco	Nafta	5	Manual			102000	MLA897781186	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	Wilde
Chevrolet Celta Lt	2020-12-15	$	480000	2011		Nafta	5				109000	MLA901208690	normal	none	Chevrolet	Celta	Santa Fe	General Obligado	none
Chevrolet Celta Lt 5 Puertas	2020-11-17	$	550000	2012		Nafta	5				67000	MLA897641947	normal	none	Chevrolet	Celta	Bs.As. Costa Atlántica	Mar del Plata	none
Chevrolet Celta Lt	2020-08-11	$	475000	2012		Nafta	3				91000	MLA896309158	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta 1.4 Ls	2020-12-11	$	440000	2011		Nafta	3	Manual	1.4	Hatchback	106	MLA896850697	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Lanús	none
Chevrolet Celta 1.4 Ls	2020-12-14	$	470000	2011		Nafta	3	Manual	1.4	Hatchback	117000	MLA901019067	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	none
Chevrolet Celta 1.4 Lt	2020-11-12	$	510000	2012		Nafta	3				56000	MLA900751530	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	none
Chevrolet Celta 2011. A° , Direccion, 5 Ptas	2020-11-17	$	460000	2011		Nafta	5				119	MLA897629200	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Pilar	none
Chevrolet . Suzuki Fun 2010	2020-12-21	$	480000	2010	Rojo	Nafta	3		1.4		96000	MLA901848296	normal	none	Chevrolet	Celta	Bs.As. Costa Atlántica	Mar del Plata	La Perla
Chevrolet Celta 1.4 Lt	2020-06-12	$	510000	2012		Nafta	3				89000	MLA900111605	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Lanús	none
Chevrolet Celta 1.4 Advantage Pack	2020-10-29	$	450000	2015		Nafta	5	Manual	1.4	Hatchback	137000	MLA886068233	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Moreno	none
Chevrolet Celta Lt 2011 5ptas	2020-11-30	$	470000	2011		Nafta	5				74000	MLA899440547	normal	none	Chevrolet	Celta	Santa Fe	San Lorenzo	Pujato
Chevrolet Celta Lt	2020-11-27	$	490000	2012		Nafta/GNC	5				150000	MLA899110774	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	none
