Desc	Publish Date	Currency	Price	Año	Color	Tipo de combustible	Puertas	Transmisión	Motor	Tipo de carrocería	Kilómetros	Codigo	Seller Type	Reputation Code	Brand	Model	Loc1	Loc2	Loc3
Renault Clio 1.5 Athent. Aa	27/11/2020	$	 125.000 	2004		Diésel	3	Manual	1.5	Hatchback	 170.000 	MLA899031561	normal	none	Renault	Clio	Capital Federal	Capital Federal	none
Renault Clio 1.2 Pack	10/1/2020	$	 569.000 	2010	Gris	Nafta	5	Manual	1.2	Hatchback	 64.300 	MLA881909010	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Sur	Avellaneda	Wilde
Renault Clio 1.6 Sl Sportway Pack Plus	11/2/2020	$	 520.000 	2009		Nafta	3	Manual	1.6	Hatchback	 101.000 	MLA886433736	normal	none	Renault	Clio	Bs.As. G.B.A. Sur	Avellaneda	none
Renault Clio 1.2 Mio Confort Pack	27/10/2020	$	 699.000 	2016	Gris	Nafta	5	Manual	1.2	Hatchback	 11.900 								
Renault Clio 1.2 Authentique Pack Ii 75cv	27/10/2020	$	 450.000 	2011	Gris	Nafta	5	Manual	1.2	Hatchback	 137.500 	MLA885678674	normal	none	Renault	Clio	Bs.As. G.B.A. Norte	San Isidro	Martínez
Renault Clio Mio	9/1/2020	$	 590.000 	2016	Blanco	Nafta	3	Manual	1.2		 58.000 	MLA876131902	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	La Matanza	La Tablada
Renault Clio 1.2 Mio Confort Plus Abs Abcp	19/7/2020	$	 395.000 	2014	Negro	Nafta	5	Manual	1.2	Hatchback	 80.000 	MLA869030321	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Avellaneda	none
Renault Clio 1.2 F2 Authentique Aa	18/6/2020	$	 290.000 	2003	Rojo	Nafta	4	Manual	1.2	Hatchback	 125.000 	MLA863005346	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Merlo	San Antonio de Padua
Renault Clio 1.2 Mío Expression Pack I	8/6/2020	$	 350.000 	2013	Gris	Nafta	5	Manual	1.2	Hatchback	 96.000 	MLA872051670	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Caballito
Renault Clio 1.2 Authentique	9/4/2020	$	 390.000 	2004	Azul	Nafta	5	Manual	1.2	Hatchback	 200.000 								
Renault Clio 1.2 Mio Confort Abs Abcp	24/8/2020	$	 590.000 	2014	Blanco	Nafta	3	Manual	1.2	Hatchback	 83.000 								
Renault Clio 1.2	10/6/2020	$	 330.000 	2011	Plateado	Nafta	3	Manual	1.2	Hatchback	 125.000 	MLA882714098	car_dealer	none	Renault	Clio	Bs.As. Costa Atlántica	Mar del Plata	Otros Barrios
Renault Clio 1.2 Mío Authentique Pack	27/8/2018	$	 550.000 	2013	Beige	Nafta	5	Manual	1.2	Hatchback	 95.000 	MLA772556355	car_dealer	none	Renault	Clio	Santa Fe	Rosario	Arroyito
Renault Clio 1.2 Campus Pack Ii 75cv	25/11/2020	$	 390.000 	2012	Plateado	Nafta	3	Manual	1.2	Hatchback	 83.500 	MLA898719605	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Balvanera
Renault Clio 1.2 Pack	14/11/2020	$	 280.000 	2009	Azul oscuro	Nafta	5	Manual	1.2	Hatchback	 149.000 								
Renault Clio 1.2 Authentique Pack Ii 75cv	18/6/2020	$	 500.000 	2012	Azul	Nafta	5	Manual	1.2	Hatchback	 150.000 	MLA863057014	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Esteban Echeverría	Monte Grande
Renault Clio 1.2 Pack Plus	3/3/2020	$	 350.000 	2008		Nafta	3	Manual	1.2	Hatchback	 100.000 	MLA876133277	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	La Matanza	San Justo
Renault Clio 1.2 Mío Expression Pack I	31/7/2018	$	 790.000 	2013		Nafta	5	Manual	1.2	Hatchback	 68.000 	MLA745385253	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Morón	none
Renault Clio 1.5 Authent. Aa	11/4/2020	$	 330.000 	2004		Diésel	5	Manual	1.5	Hatchback	 126.000 	MLA886780319	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Morón	none
Renault Clio 1.2 Mio Confort Pack	17/8/2020	$	 440.412 	2016	Gris	Nafta	3	Manual	1.2	Hatchback	 52.000 	MLA873718293	car_dealer	5_green	Renault	Clio	Bs.As. G.B.A. Sur	Quilmes	Quilmes Oeste
Renault Clio	27/10/2017	$	 390.000 	2008	Gris	Diésel	4	Manual	diesel	Sedán	 140.000 	MLA689580662	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Caballito
Renault Clio 1.5 Authent. Aa	26/10/2020	$	 310.000 	2006	Gris	Diésel	5	Manual	1.5	Hatchback	 130.000 	MLA885556674	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	La Matanza	none
Renault Clio 1.2 Authentique 75cv	3/5/2020	$	 430.000 	2012		Nafta	3	Manual	1.2	Hatchback	 88.888 	MLA895934259	car_dealer	none	Renault	Clio	Buenos Aires Interior	Pergamino	Pergamino
Renault Clio 1.2 Mio Confort Plus Abs Abcp	9/4/2019	$	 640.000 	2014	Rojo	Nafta	5	Manual	1.2	Hatchback	 64.300 	MLA812884533	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Morón	Haedo
Renault Clio 1.2 Campus Pack I 75cv	31/7/2019	$	 550.000 	2012	Gris	Nafta	3	Manual	1.2	Hatchback	 92.500 	MLA804846851	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Morón	Haedo
Renault Clio 1.6 Rl	16/11/2020	$	 219.000 	1997		Nafta	3	Manual	1.6	Hatchback	 150 								
Renault Clio 1.2 Authentique 75cv	6/4/2020	$	 530.000 	2011	Azul	Nafta	3	Manual	1.2	Hatchback	 95.000 	MLA860234427	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Castelar	none
Renault Clio 1.5 Dynamique	26/10/2020	$	 260.000 	2005		Diésel	3	Manual	1.5	Hatchback	 163.000 								
Renault Clio 1.9 Rnd	17/8/2020	$	 175.000 	2001		Diésel	4	Manual	1.9	Sedán	 190.000 	MLA885599936	normal	none	Renault	Clio	Bs.As. G.B.A. Oeste	Caseros	none
Renault Clio 1.2 Authentique 75cv	21/11/2020	$	 320.000 	2011		Nafta	3	Manual	1.2	Hatchback	 110.000 	MLA898284062	normal	none	Renault	Clio	Bs.As. G.B.A. Norte	San Miguel	none
Renault Clio 1.2 Dinamic Sat	31/10/2020	$	 400.000 	2015		Nafta	5				 9.000 	MLA886290399	normal	none	Renault	Clio	Córdoba	Córdoba	none
Renault Clio 1.2 Mio Confort Abs Abcp	30/9/2020	U$S	 3.650 	2014	Negro	Nafta	5	Manual	1.2	Hatchback	 115.000 								
Renault Clio 1.6 Rn	11/3/2020	$	 150.000 	2002		Nafta	4	Manual	1.6	Sedán	 111 	MLA886571712	normal	none	Renault	Clio	Bs.As. G.B.A. Oeste	La Matanza	Ciudad Evita
Renault Clio 1.2 Mio Confort Plus Abs Abcp	16/12/2020	$	 620.000 	2014		Nafta	5	Manual	1.2	Hatchback	 92.000 	MLA901331280	normal	none	Renault	Clio	Bs.As. G.B.A. Norte	Escobar	none
Renault Clio 1.2 Mio Confort Plus Abc	9/1/2020	$	 513.193 	2013		Nafta	5	Manual	1.2	Hatchback	 70.000 	MLA886876640	normal	none	Renault	Clio	Capital Federal	Capital Federal	none
Renault Clio 1.5 Dci Fairway	14/11/2020	$	 250.000 	2007		Diésel	5	Manual	1.5	Hatchback	 193.000 	MLA897228573	normal	none	Renault	Clio	Bs.As. G.B.A. Norte	San Miguel	none
Renault Clio 1.6 Rn	14/9/2020	$	 190.000 	1997		Nafta	3	Manual	1.6	Hatchback	 22.542 								
Renault Clio 1.2 Authentique Pack I 75cv	30/10/2020	$	 380.000 	2012		Nafta	3	Manual	1.2	Hatchback	 159.000 								
Chevrolet Celta Lt 1.4 5 Ptas, Concesionario Oficial	21/12/2020	$	 499.900 	2011	Rojo	Nafta	5	Manual	1.4	Hatchback	 90.000 	MLA901838562	car_dealer	5_green	Chevrolet	Celta	Capital Federal	Capital Federal	Caballito
Chevrolet Celta 1.4 Ls	12/1/2020	$	 390.000 	2011	Negro	Nafta	3	Manual	1.4	Hatchback	 120.500 	MLA899518026	normal	none	Chevrolet	Celta	Bs.As. Costa Atlántica	San Bernardo	none
Chevrolet Celta 1.4 Lt Aa+dir	20/11/2020	$	 495.000 	2013	Rojo	Nafta	5	Manual	1.4	Hatchback	 104.000 	MLA898132064	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	La Plata
Chevrolet Celta 1.4 Lt Aa+dir Plus	27/11/2020	$	 550.000 	2014	Blanco	Nafta	5	Manual	1.4	Hatchback	 91.000 								
Chevrolet Celta 1.4 Ls	17/11/2020	$	 490.000 	2013		Nafta	3	Manual	1.4	Hatchback	 96.000 	MLA897658541	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	none
Chevrolet Celta 1.4 Ls+aa	21/12/2020	$	 485.000 	2011		Nafta	3	Manual	1.4	Hatchback	 86.000 	MLA901860250	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Malvinas Argentinas	none
Chevrolet Celta 1.4 Ls+aa	22/12/2020	$	 449.000 	2012	Gris	Nafta	5	Manual	1.4	Hatchback	 100.000 	MLA901998132	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Saavedra
Chevrolet Celta 1.4 Lt Aa+dir	15/12/2020	$	 490.000 	2013	Plateado	Nafta	5	Manual	1.4	Hatchback	 118.800 	MLA901200998	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	General San Martín	San Martín Centro
Chevrolet Celta	11/5/2020	$	 464.900 	2011	Gris	Nafta	3	Manual	1.4	Hatchback	 82.200 	MLA895960661	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	Wilde
Chevrolet Celta 1.4 Ls+aa	15/12/2020	$	 550.000 	2011		Nafta	3	Manual	1.4	Hatchback	 99.000 	MLA901148079	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	General San Martín	none
Chevrolet Celta 1.4 Lt Aa+dir Plus	19/12/2020	$	 550.000 	2014		Nafta	5	Manual	1.4	Hatchback	 95.000 								
Chevrolet Celta 1.4 Advantage Aa+dir	18/12/2020	$	 750.000 	2015	Azul	Nafta	5	Manual	1.4	Hatchback	 20.000 	MLA901566698	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Urquiza
Chevrolet Celta 1.4 Lt Aa+dir	23/12/2020	$	 564.000 	2014	Blanco	Nafta	5	Manual	1.4	Hatchback	 91.000 								
Chevrolet Celta 1.4 Ls	17/3/2020	$	 550.000 	2012	Gris	Nafta	3	Manual	1.4	Hatchback	 43.700 	MLA901656358	normal	5_green	Chevrolet	Celta	Bs.As. G.B.A. Norte	Tigre	none
Chevrolet Celta 1.4 Ls+aa	17/12/2020	$	 465.000 	2012		Nafta	3	Manual	1.4	Hatchback	 128.000 	MLA901433285	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	none
Chevrolet Celta 1.4 Lt   110000 Km	12/11/2020	$	 480.000 	2012	Blanco	Nafta	4	Manual		Coupé	 110.000 	MLA900737130	car_dealer	4_light_green	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Devoto
Chevrolet Celta 1.4 Lt Ab+abs	18/12/2020	$	 500.000 	2013		Nafta	5	Manual	1.4	Hatchback	 92.000 	MLA901565614	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Hurlingham	none
Chevrolet Celta 1.4 Ls+aa	12/11/2020	$	 475.000 	2012		Nafta	3	Manual	1.4	Hatchback	 108.000 	MLA900626184	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	none
Chevrolet Celta 1.4 Ls	9/10/2020	$	 490.000 	2013		Nafta	3	Manual	1.4	Hatchback	 110.000 	MLA896416224	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Malvinas Argentinas	none
Chevrolet Celta Lt 	20/11/2020	$	 545.000 	2012		Nafta/GNC	3				 136.700 	MLA898100823	normal	none	Chevrolet	Celta	Córdoba	Córdoba	none
Chevrolet Celta Lt 1.4 5 Puertas	11/11/2020	$	 570.000 	2012		Nafta	5				 62.600 	MLA896758028	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta Lt Con A/a	11/6/2020	$	 520.000 	2012		Nafta	5				 120.000 	MLA896081370	normal	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Advantage Pack	18/11/2020	$	 649.000 	2014	Gris	Nafta	5	Manual	1.4	Hatchback	 48.337 	MLA897760782	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Caseros	Caseros
Chevrolet Celta 1.4 Advantage Aa+dir	11/8/2020	$	 620.000 	2015	Rojo	Nafta	5	Manual	1.4	Hatchback	 110.000 	MLA896315850	normal	none	Chevrolet	Celta	Buenos Aires Interior	Balcarce	Balcarce
Chevrolet Celta 1.4 Ls	21/12/2020	$	 510.000 	2011	Plateado	Nafta	3	Manual	1.4	Hatchback	 65.000 	MLA901873620	car_dealer	5_green	Chevrolet	Celta	Capital Federal	Capital Federal	Palermo
Chevrolet Celta 1.4 Ls	22/6/2020	$	 510.000 	2012	Plateado	Nafta	3	Manual	1.4	Hatchback	 89.000 	MLA896561169	car_dealer	5_green	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	Sarandí
Chevrolet Celta 1.4 Lt Aa+dir	25/11/2020	$	 650.000 	2013	Plateado	Nafta	5	Manual	1.4	Hatchback	 66.000 	MLA898746300	car_dealer	5_green	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	Avellaneda
Chevrolet Celta 1.4 Ls Ab+abs	8/12/2020	$	 599.900 	2014	Gris	Nafta	3	Manual	1.4	Hatchback	 110.000 	MLA873009011	car_dealer	4_light_green	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Hurlingham	Hurlingham
Chevrolet Celta 1.4 Lt Aa+dir	16/9/2020	$	 560.000 	2013	Gris	Nafta	5	Manual	1.4	Hatchback	 115.500 	MLA879029282	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Pilar	Pilar
Chevrolet Celta 1.4 Lt Aa+dir	15/9/2020	$	 640.000 	2013	Blanco	Nafta	5	Manual	1.4	Hatchback	 125.000 	MLA878840480	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Pilar	Pilar
Chevrolet Celta 1.4 Lt Aa+dir	21/8/2020	$	 520.000 	2013		Nafta	5	Manual	1.4	Hatchback	 76.000 	MLA874536152	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Isidro	Beccar Central
Chevrolet Celta 1.4 Ls+aa	13/12/2020	$	 438.000 	2011	Blanco	Nafta	3	Manual	1.4	Hatchback	 104.000 	MLA900914826	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	none
Chevrolet Celta 1.4 Ls Aa+dir	12/11/2020	$	 530.000 	2013	Azul	Nafta	3	Manual	1.4	Hatchback	 60.000 	MLA900732495	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Devoto
Chevrolet Celta Lt 1.4 Arcars	12/7/2020	$	 420.000 	2011	Negro	Nafta	5	Manual	1.4		 94.000 	MLA900232777	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	La Plata
Chevrolet Celta LS SPIRIT	12/12/2020	$	 560.000 	2013		Nafta	5				 70.000 								
Chevrolet Celta 1.4 Lt Aa+dir	24/11/2020	$	 550.000 	2014	Blanco	Nafta	5	Manual	1.4	Hatchback	 91.000 	MLA898604687	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Urquiza
Chevrolet Celta 1.4 Ls+aa	26/11/2020	$	 495.000 	2011	Rojo	Nafta	3	Manual	1.4	Hatchback	 95.000 	MLA898858074	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Tigre	Los Troncos del Talar
Chevrolet Celta 1.4 Lt Ab+abs	26/11/2020	$	 550.000 	2014	Blanco	Nafta	5	Manual	1.4	Hatchback	 91.000 	MLA898897682	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Palermo
Chevrolet Celta 1.4 Advantage Aa+dir	12/2/2020	$	 690.000 	2015		Nafta	5	Manual	1.4	Hatchback	 44.000 	MLA899704466	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Morón	none
Chevrolet Celta 1.4 Ls+aa	16/11/2020	$	 590.000 	2013	Rojo	Nafta	3	Manual	1.4	Hatchback	 120.000 	MLA897386134	car_dealer	none	Chevrolet	Celta	San Luis	General Pedernera	Villa Mercedes
Chevrolet Celta 1.4 Ls Aa+dir	20/11/2020	$	 550.000 	2014	Blanco	Nafta	3	Manual	1.4	Hatchback	 91.000 	MLA898105650	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Urquiza
Chevrolet Celta 1.4 Ls+aa	11/2/2020	$	 478.000 	2011	Negro	Nafta	3	Manual	1.4	Hatchback	 125.000 	MLA901622244	car_dealer	4_light_green	Chevrolet	Celta	Capital Federal	Capital Federal	San Cristóbal
Chevrolet Celta 1.4 Ls+aa	18/12/2020	$	 530.000 	2012		Nafta	3	Manual	1.4	Hatchback	 133.000 	MLA901601421	car_dealer	none	Chevrolet	Celta	Buenos Aires Interior	Saladillo	none
Chevrolet Celta 1.4 5p Advantage Pack 2014	26/11/2020	$	 650.000 	2014	Blanco	Nafta	5	Manual			 96.000 	MLA898938216	car_dealer	4_light_green	Chevrolet	Celta	Córdoba	Córdoba	none
Chevrolet Celta 1.4 Ls+aa	15/12/2020	$	 530.000 	2012		Nafta	3	Manual	1.4	Hatchback	 111.000 	MLA901140116	car_dealer	none	Chevrolet	Celta	Neuquén	Neuquén	none
Chevrolet Celta 1.4 Ls+aa	12/7/2020	$	 489.750 	2011	Plateado	Nafta	3	Manual	1.4	Hatchback	 82.500 	MLA900209782	car_dealer	4_light_green	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Chevrolet Celta Lt 2012	13/11/2020	$	 535.000 	2012	Gris	Nafta	5	Manual	1.4	Sedán	 66.500 	MLA897107507	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Quilmes	Bernal Oeste
Chevrolet Celta 1.4 Ls	16/12/2020	$	 500.000 	2011	Negro	Nafta	3	Manual	1.4	Hatchback	 79.000 	MLA901333776	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	La Matanza	none
Chevrolet Celta 1.4 Advantage Pack	10/7/2020	$	 570.000 	2014	Rojo	Nafta/GNC	5	Manual	1.4	Hatchback	 98.000 	MLA882804738	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	General San Martín	none
Chevrolet Celta 1.4 Lt 3ptas 2012	11/7/2019	$	 485.000 	2012	Blanco	Nafta	3	Manual	1.4	Coupé	 154.100 	MLA824090964	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Moreno	Moreno
Chevrolet Celta 1.4 Ls+aa	30/11/2020	$	 455.000 	2012		Nafta	3	Manual	1.4	Hatchback	 97.000 	MLA899421174	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta 1.4 Ls+aa	24/9/2020	$	 590.000 	2012	Gris	Nafta	3	Manual	1.4	Hatchback	 100.000 	MLA880460903	car_dealer	4_light_green	Chevrolet	Celta	Buenos Aires Interior	9 de Julio	9 de Julio
Chevrolet Celta 1.4 Advantage Aa+dir	14/12/2020	$	 799.999 	2014	Blanco	Nafta	5	Manual	1.4	Hatchback	 45.091 	MLA900985496	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Oeste	Ituzaingó	Parque Leloir
Chevrolet Celta 1.4 Lt	11/5/2020	$	 529.000 	2012	Negro	Nafta	3	Manual	1.4 nafta	Hatchback	 102.000 	MLA899726125	car_dealer	4_light_green	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	La Plata
Chevrolet Celta 1.4 Advantage Aa+dir	12/12/2020	$	 560.000 	2015	Blanco	Nafta	5	Manual	1.4	Hatchback	 100.000 	MLA900808775	car_dealer	none	Chevrolet	Celta	Córdoba	Córdoba	Leandro N. Alem
Chevrolet Celta 1.4 5 Puertas Lt Full Muy Bueno Año 2011!!	18/12/2020	$	 550.000 	2011	Rojo	Nafta	5	Manual		Hatchback	 122.000 	MLA901571402	car_dealer	4_light_green	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Devoto
Chevrolet Celta 1.4 Ls+aa	11/3/2020	$	 510.000 	2011		Nafta	3	Manual	1.4	Hatchback	 100.000 	MLA886578991	car_dealer	none	Chevrolet	Celta	Bs.As. Costa Atlántica	Mar del Plata	none
Checrolet Celta Lt 3p	21/12/2020	$	 505.000 	2012	Blanco	Nafta	3	Manual	1.4	Hatchback	 116.987 	MLA901864576	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Isidro	San Isidro
Chevrolet Celta 1.4 Lt Aa+dir	15/10/2020	$	 570.000 	2013		Nafta	5	Manual	1.4	Hatchback	 58.000 	MLA884015460	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Quilmes	none
Chevrolet Celta 1.4  LS AA GNC	11/3/2019	$	 460.000 	2011	Negro	Nafta/GNC	5	Manual	1.4	Hatchback	 120.000 	MLA881662194	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Paternal
Chevrolet Celta 1.4 Ls	27/6/2019	$	 420.000 	2011	NEGRO BRILLANTE	Nafta	3	Manual	1.4	Hatchback	 120.000 	MLA795473042	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Paternal
Chevrolet Celta 1.4 Ls+aa	15/12/2020	$	 489.000 	2013	Rojo	Nafta	3	Manual	1.4	Hatchback	 85.000 	MLA901920062	car_dealer	5_green	Chevrolet	Celta	Bs.As. G.B.A. Norte	Vicente López	Florida
Chevrolet Celta 1.4 Lt Aa+dir	9/12/2020	$	 490.000 	2014		Nafta	5	Manual	1.4	Hatchback	 55.000 	MLA896689352	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	none
Chevrolet Celta 1.4 Ls Aa+dir	8/4/2020	$	 480.000 	2013		Nafta	3	Manual	1.4	Hatchback	 78.000 	MLA871703394	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Malvinas Argentinas	none
Chevrolet Celta 1.4 Ls	6/9/2020	$	 480.000 	2011	Rojo	Nafta	3	Manual	1.4	Hatchback	 80.000 	MLA884780813	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Isidro	Villa Adelina
Chevrolet Celta 1.4 Ls	9/8/2020	$	 520.000 	2012	Negro	Nafta	3	Manual	1.4	Hatchback	 89.000 	MLA877437193	car_dealer	none	Chevrolet	Celta	Córdoba	Alta Gracia	Cafferata
Chevrolet Celta 1.4 Lt Aa+dir	24/11/2020	$	 480.000 	2013	Rojo	Nafta	3	Manual	1.4	Hatchback	 72.000 	MLA898604596	car_dealer	4_light_green	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Urquiza
Chevrolet Celta 1.4 Ls+aa	11/9/2020	$	 280.000 	2011		Nafta	3	Manual	1.4	Hatchback	 110.000 	MLA896431039	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Berazategui	none
Chevrolet Celta 1.4 Ls	27/11/2020	$	 549.720 	2012	Negro	Nafta	3	Manual	1.4	Hatchback	 29.000 	MLA899050159	car_dealer	4_light_green	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Chevrolet Celta 1.4 Ls Aa+dir	20/11/2020	$	 490.000 	2014		Nafta	3	Manual	1.4	Hatchback	 51.000 	MLA898113122	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Isidro	none
Chevrolet Celta 1.4 Ls Aa+dir	10/12/2020	$	 495.000 	2014	Gris	Nafta	3	Manual	1.4	Hatchback	 108.000 	MLA885681195	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Escobar	Belén de Escobar
Chevrolet Celta 1.4 Ls+aa	16/12/2020	$	 560.000 	2012	Rojo	Nafta	5	Manual	1.4	Hatchback	 83.000 	MLA901287329	car_dealer	none	Chevrolet	Celta	Córdoba	Córdoba	Alto Verde
Chevrolet Celta 1.4 Ls+aa	11/1/2020	$	 495.000 	2012	Negro	Nafta	5	Manual	1.4	Hatchback	 107.000 	MLA886349743	normal	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Lanús	none
Chevrolet Celta 1.4 Ls	23/11/2020	$	 550.000 	2011	Gris	Nafta	3	Manual	1.4	Hatchback	 70.000 	MLA898436384	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Retiro
Chevrolet Celta 1.4 Advantage Aa+dir	30/5/2019	$	 580.000 	2014		Nafta	5	Manual	1.4	Hatchback	 78.000 	MLA836693920	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Lanús	Lanús Oeste
Chevrolet Celta 1.4 Ls Aa+dir	13/11/2020	$	 380.000 	2014		Nafta	3	Manual	1.4	Hatchback	 155.000 	MLA897127566	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	General San Martín	none
Chevrolet Celta 1.4 Ls+aa	14/12/2020	$	 460.000 	2011		Nafta	3	Manual	1.4	Hatchback	 130.000 	MLA901089859	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	La Plata	La Plata
Chevrolet Celta 1.4 Ls Aa+dir	24/8/2020	$	 400.000 	2013		Nafta	3	Manual	1.4	Hatchback	 90.000 	MLA874979521	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	General San Martín	none
Chevrolet Celta 1.4 Ls+aa	14/12/2020	$	 450.000 	2012	Gris	Nafta	3	Manual	1.4	Hatchback	 112.000 	MLA901070087	car_dealer	none	Chevrolet	Celta	Capital Federal	Capital Federal	Villa Crespo
Chevrolet Celta 1.4 Ls	19/11/2020	$	 549.700 	2012	Negro	Nafta	3	Manual	1.4	Hatchback	 29.000 	MLA897996586	car_dealer	4_light_green	Chevrolet	Celta	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Chevrolet Celta 1.4 Ls+aa	11/12/2020	$	 385.000 	2012	Gris	Nafta	3	Manual	1.4	Hatchback	 200.000 	MLA896865046	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Norte	Pilar	Santa Maria del Pilar
Chevrolet Celta 1.4 Lt Aa+dir	12/9/2020	$	 595.000 	2013	Negro	Nafta	5	Manual	1.4	Hatchback	 100.000 								
Chevrolet Celta 1.4 Ls	12/9/2020	$	 530.000 	2013	Marrón	Nafta	3	Manual	1.4	Hatchback	 92.000 	MLA900367836	car_dealer	none	Chevrolet	Celta	Bs.As. G.B.A. Sur	Avellaneda	Villa Domínico
Chevrolet Celta 1.4 Ls+aa	12/4/2020	$	 495.000 	2011	Gris	Nafta	3	Manual	1.4	Hatchback	 145.000 	MLA899992079	car_dealer	none	Chevrolet	Celta	Córdoba	Alta Gracia	El Crucero
Chevrolet Celta 1.4 Ls+aa	27/11/2020	$	 490.000 	2012	Blanco	Nafta	3	Manual	1.4	Hatchback	 93.000 	MLA899089407	car_dealer	none	Chevrolet	Celta	Corrientes	Corrientes	Centro
